"key","title","year","month","day","journal","issn","volume","issue","pages","authors","url","language","publisher","location","abstract","notes","doi","keywords","pubmed_id","pmc_id"
"rayyan-100677605","Multi- and hyperspectral classification of soft-bottom intertidal vegetation using a spectral library for coastal biodiversity remote sensing",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Monitoring biodiversity and how anthropogenic pressures impact this is critical, especially as anthropogenically driven climate change continues to affect all ecosystems. Intertidal areas are exposed to particularly high levels of pressures owing to increased population density in coastal areas. Traditional methods of monitoring intertidal areas do not provide datasets with full coverage in a cost-effective or timely manner, and so the use of remote sensing to monitor these areas is becoming more common. Monitoring of ecologically important monospecific habitats, such as seagrass beds, using remote sensing techniques is well documented. However, the ability for multispectral data to distinguish efficiently and accurately between classes of vegetation with similar pigment composition, such as seagrass and green algae, has proved difficult, often requiring hyperspectral data. A machine learning approach was used to differentiate between soft-bottom intertidal vegetation classes when exposed at low tide, comparing 6 different multi- and hyperspectral remote and in situ sensors. For the library of 366 spectra, collected across Northern Europe, high accuracy (>80%) was found across all spectral resolutions. While a higher spectral resolution resulted in higher accuracy, there was no discernible increase in accuracy above 10 spectral bands (95%: Sentinel-2 MSI sensor with a spatial resolution of 20 m). This work highlights the ability of multispectral sensors to discriminate intertidal vegetation types, while also showing the most important wavelengths for this discrimination (∼530 and ∼ 730 nm), giving recommendations for spectral ranges of future satellite missions. The ability for multispectral sensors to aid in accurate and rapid intertidal vegetation classification at the taxonomic resolution of classes, could be a significant contribution for future sustainable and effective ecosystem management.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.1016/j.rse.2023.113554",NA,NA,NA
"rayyan-100677618","Mesoscale eddies modulate the dynamics of human fishing activities in the global midlatitude ocean",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean | USER-NOTES: {""Maria""=>[""Frequent fishing activities are causing overfishing, destroying the habitat of marine life, and threatening global marine biodiversity. Understanding the dynamics of fishing activities and their drivers is crucial for designing and implementing effective ocean management. The fishing activities in the open sea are reported to be characterized by high spatial variability in local waters; however, it is still unclear whether their high spatial variability is random or regulated by oceanographic variations. Mesoscale eddies are ubiquitous swirling currents that dominate locally biogeochemical processes. Previous case studies presented an ongoing debate regarding how eddies exert impacts on high trophic organisms, which imposes limitations on understanding the dynamics of fishing activities based on the bottom-top control hypothesis from eddies to fish and fishing activities. "", ""By combining global fishing activities from deep learning and oceanic eddy atlases from satellite monitoring, we showed that the spatial variations in fishing activities were closely related to mesoscale eddies in the global midlatitude ocean, confirming that fishing activities primarily targeting tuna, were aggregated in (repelled from) anticyclonic (cyclonic) eddy cores. This eddy-fishing activity relationship was opposite to satellite-observed primary production but corresponded well with the temperature and oxygen content in deeper water. By integrating existing evidence, we attribute eddy-related fishing activities to a reasonable hypothesis that warm and oxygen-rich deeper water in anticyclonic eddies relieves the thermal and anoxic constraints for diving predation by tuna while the constraints are aggravated in cold and oxygen-poor cyclonic eddies.""]}","https://doi.org/10.1111/faf.12742",NA,NA,NA
"rayyan-100677670","Application of machine learning in ocean data",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"In recent years, machine learning has become a hot research method in various fields and has been applied to every aspect of our life, providing an intelligent solution to problems that could not be solved or difficult to be solved before. Machine learning is driven by data. It learns from a part of the input data and builds a model. The model is used to predict and analyze another part of the data to get the results people want. With the continuous advancement of ocean observation technology, the amount of ocean data and data dimensions are rising sharply. The use of traditional data analysis methods to analyze massive amounts of data has revealed many shortcomings. The development of machine learning has solved these shortcomings. Nowadays, the use of machine learning technology to analyze and apply ocean data becomes the focus of scientific research. This method has important practical and long-term significance for protecting the ocean environment, predicting ocean elements, exploring the unknown, and responding to extreme weather. This paper focuses on the analysis of the state of the art and specific practices of machine learning in ocean data, review the application examples of machine learning in various fields such as ocean sound source identification and positioning, ocean element prediction, ocean biodiversity monitoring, and deep-sea resource monitoring. We also point out some constraints that still exist in the research and put forward the future development direction and application prospects.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.1007/s00530-020-00733-x",NA,NA,NA
"rayyan-100677730","Network effects govern the evolution of maritime trade",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Significance Over 70% of the total value of international trade is carried by sea, accounting for 80% of all cargo volumes. Maritime trade flows impact both the economic development of the concerned regions and their ecosystems. Shipping routes are constantly evolving and likely to be affected by the consequences of climate change, while, at the same time, ships are a considerable source of pollution. This work performs a rigorous and comprehensive analysis of maritime trade flows on a global scale over a long period, taking into account aspects of evolution, reactions to shocks, and discovering predictive models. We use machine learning methods to uncover the single dominant dynamics that govern the evolution of the structure and the intensity of maritime trade.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.1073/pnas.1906670117",NA,NA,NA
"rayyan-100677755","A new satellite-derived dataset for marine aquaculture areas in China's coastal region",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Abstract. China has witnessed extensive development of the marine aquaculture industry over recent years. However, such rapid and disordered expansion posed risks to coastal environment, economic development, and biodiversity protection. This study aimed to produce an accurate national-scale marine aquaculture map at a spatial resolution of 16 m, using a proposed model based on deep convolution neural networks (CNNs) and applied it to satellite data from China's GF-1 sensor in an end-to-end way. The analyses used homogeneous CNNs to extract high-dimensional features from the input imagery and preserve information at full resolution. Then, a hierarchical cascade architecture was followed to capture multi-scale features and contextual information. This hierarchical cascade homogeneous neural network (HCHNet) was found to achieve better classification performance than current state-of-the-art models (FCN-32s, Deeplab V2, U-Net, and HCNet). The resulting marine aquaculture area map has an overall classification accuracy &gt; 95 % (95.2 %–96.4, 95 % confidence interval). And marine aquaculture was found to cover a total area of ∼ 1100 km2 (1096.8–1110.6 km2, 95 % confidence interval) in China, of which more than 85 % is marine plant culture areas, with 87 % found in the Fujian, Shandong, Liaoning, and Jiangsu provinces. The results confirm the applicability and effectiveness of HCHNet when applied to GF-1 data, identifying notable spatial distributions of different marine aquaculture areas and supporting the sustainable management and ecological assessments of coastal resources at a national scale. The national-scale marine aquaculture map at 16 m spatial resolution is published in the Google Maps kmz file format with georeferencing information at https://doi.org/10.5281/zenodo.3881612 (Fu et al., 2020).","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.5194/essd-13-1829-2021",NA,NA,NA
"rayyan-100677796","Large-Scale High-Resolution Coastal Mangrove Forests Mapping Across West Africa With Machine Learning Ensemble and Satellite Big Data",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Coastal mangrove forests provide important ecosystem goods and services, including carbon sequestration, biodiversity conservation, and hazard mitigation. However, they are being destroyed at an alarming rate by human activities. To characterize mangrove forest changes, evaluate their impacts, and support relevant protection and restoration decision making, accurate and up-to-date mangrove extent mapping at large spatial scales is essential. Available large-scale mangrove extent data products use a single machine learning method commonly with 30 m Landsat imagery, and significant inconsistencies remain among these data products. With huge amounts of satellite data involved and the heterogeneity of land surface characteristics across large geographic areas, finding the most suitable method for large-scale high-resolution mangrove mapping is a challenge. The objective of this study is to evaluate the performance of a machine learning ensemble for mangrove forest mapping at 20 m spatial resolution across West Africa using Sentinel-2 (optical) and Sentinel-1 (radar) imagery. The machine learning ensemble integrates three commonly used machine learning methods in land cover and land use mapping, including Random Forest (RF), Gradient Boosting Machine (GBM), and Neural Network (NN). The cloud-based big geospatial data processing platform Google Earth Engine (GEE) was used for pre-processing Sentinel-2 and Sentinel-1 data. Extensive validation has demonstrated that the machine learning ensemble can generate mangrove extent maps at high accuracies for all study regions in West Africa (92%–99% Producer’s Accuracy, 98%–100% User’s Accuracy, 95%–99% Overall Accuracy). This is the first-time that mangrove extent has been mapped at a 20 m spatial resolution across West Africa. The machine learning ensemble has the potential to be applied to other regions of the world and is therefore capable of producing high-resolution mangrove extent maps at global scales periodically.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.3389/feart.2020.560933",NA,NA,NA
"rayyan-100677913","Predicting regional coastal sea level changes with machine learning",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Abstract All ocean basins have been experiencing significant warming and rising sea levels in recent decades. There are, however, important regional differences, resulting from distinct processes at different timescales (temperature-driven changes being a major contributor on multi-year timescales). In view of this complexity, it deems essential to move towards more sophisticated data-driven techniques as well as diagnostic and prognostic prediction models to interpret observations of ocean warming and sea level variations at local or regional sea basins. In this context, we present a machine learning approach that exploits key ocean temperature estimates (as proxies for the regional thermosteric sea level component) to model coastal sea level variability and associated uncertainty across a range of timescales (from months to several years). Our findings also demonstrate the utility of machine learning to estimate the possible tendency of near-future regional sea levels. When compared to actual sea-level records, our models perform particularly well in the coastal areas most influenced by internal climate variability. Yet, the models are widely applicable to evaluate the patterns of rising and falling sea levels across many places around the globe. Thus, our approach is a promising tool to model and anticipate sea level changes in the coming (1–3) years, which is crucial for near-term decision making and strategic planning about coastal protection measures.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.1038/s41598-021-87460-z",NA,NA,NA
"rayyan-100677949","DLTIF: Deep Learning-Driven Cyber Threat Intelligence Modeling and Identification Framework in IoT-Enabled Maritime Transportation Systems",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"The recent burgeoning of Internet of Things (IoT) technologies in the maritime industry is successfully digitalizing Maritime Transportation Systems (MTS). In IoT-enabled MTS, the smart maritime objects, infrastructure associated with ship or port communicate wirelessly using an open channel Internet. The intercommunication and incorporation of heterogeneous technologies in IoT-enabled MTS brings opportunities not only for the industries that embrace it, but also for cyber-criminals. Cyber Threat Intelligence (CTI) is an effective security strategy that uses artificial intelligence models to understand cyber-attacks and can protect data of IoT-enabled MTS proficiently. Unsurprisingly, most of the existing CTI-based solutions uses manual analysis to extract relevant threat information, and has low detection and high false alarm rate. Therefore, to tackle aforementioned challenges, an automated framework called DLTIF is developed for modeling cyber threat intelligence and identifying threat types. The proposed DLTIF is based on three schemes: a deep feature extractor (DFE), CTI-driven detection (CTIDD) and CTI-attack type identification (CTIATI). The DFE scheme automatically extracts the hidden patterns of IoT-enabled MTS network and its output is used by CTIDD scheme for threat detection. The CTIATI scheme is designed to identify the exact threat types and to assist security analysts in giving early warning and adopt defensive strategies. The proposed framework has obtained upto 99% accuracy, and outperforms some traditional and recent state-of-the-art approaches.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.1109/tits.2021.3122368",NA,NA,NA
"rayyan-100677990","Satellite derived bathymetry using deep learning",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Coastal development and urban planning are facing different issues including natural disasters and extreme storm events. The ability to track and forecast the evolution of the physical characteristics of coastal areas over time is an important factor in coastal development, risk mitigation and overall coastal zone management. Traditional bathymetry measurements are obtained using echo-sounding techniques which are considered expensive and not always possible due to various complexities. Remote sensing tools such as satellite imagery can be used to estimate bathymetry using incident wave signatures and inversion models such as physical models of waves. In this work, we present two novel approaches to bathymetry estimation using deep learning and we compare the two proposed methods in terms of accuracy, computational costs, and applicability to real data. We show that deep learning is capable of accurately estimating ocean depth in a variety of simulated cases which offers a new approach for bathymetry estimation and a novel application for deep learning.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.1007/s10994-021-05977-w",NA,NA,NA
"rayyan-100678018","Space-Based Global Maritime Surveillance. Part I: Satellite Technologies",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Maritime surveillance (MS) is crucial for search and rescue operations, fishery monitoring, pollution control, law enforcement, migration monitoring, and national security policies. Since the early days of seafaring, MS has been a critical task for providing security in human coexistence. Several generations of sensors providing detailed maritime information have become available for large offshore areas in real time: maritime radar sensors in the 1950s and the automatic identification system (AIS) in the 1990s among them. However, ground-based maritime radars and AIS data do not always provide a comprehensive and seamless coverage of the entire maritime space. Therefore, the exploitation of space-based sensor technologies installed on satellites orbiting around the Earth, such as satellite AIS data, synthetic aperture radar, optical sensors, and global navigation satellite systems reflectometry, becomes crucial for MS and to complement the existing terrestrial technologies. In the first part of this work, we provide an overview of the main available space-based sensors technologies and present the advantages and limitations of each technology in the scope of MS. The second part, related to artificial intelligence, signal processing and data fusion techniques, is provided in a companion paper, titled: ""Space-based Global Maritime Surveillance. Part II: Artificial Intelligence and Data Fusion Techniques"" [1].","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.1109/maes.2021.3070862",NA,NA,NA
"rayyan-100678025","Jellytoring: Real-Time Jellyfish Monitoring Based on Deep Learning Object Detection",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"During the past decades, the composition and distribution of marine species have changed due to multiple anthropogenic pressures. Monitoring these changes in a cost-effective manner is of high relevance to assess the environmental status and evaluate the effectiveness of management measures. In particular, recent studies point to a rise of jellyfish populations on a global scale, negatively affecting diverse marine sectors like commercial fishing or the tourism industry. Past monitoring efforts using underwater video observations tended to be time-consuming and costly due to human-based data processing. In this paper, we present Jellytoring, a system to automatically detect and quantify different species of jellyfish based on a deep object detection neural network, allowing us to automatically record jellyfish presence during long periods of time. Jellytoring demonstrates outstanding performance on the jellyfish detection task, reaching an F1 score of 95.2%; and also on the jellyfish quantification task, as it correctly quantifies the number and class of jellyfish on a real-time processed video sequence up to a 93.8% of its duration. The results of this study are encouraging and provide the means towards a efficient way to monitor jellyfish, which can be used for the development of a jellyfish early-warning system, providing highly valuable information for marine biologists and contributing to the reduction of jellyfish impacts on humans.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.3390/s20061708",NA,NA,NA
"rayyan-100678065","Current Status of Forecasting Toxic Harmful Algae for the North-East Atlantic Shellfish Aquaculture Industry",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Across the European Atlantic Arc (Scotland, Ireland, England, France, Spain, and Portugal) the shellfish aquaculture industry is dominated by the production of mussels, followed by oysters and clams. A range of spatially and temporally variable harmful algal bloom species (HABs) impact the industry through their production of biotoxins that accumulate and concentrate in shellfish flesh, which negatively impact the health of consumers through consumption. Regulatory monitoring of harmful cells in the water column and toxin concentrations within shellfish flesh are currently the main means of warning of elevated toxin events in bivalves, with harvesting being suspended when toxicity is elevated above EU regulatory limits. However, while such an approach is generally successful in safeguarding human health, it does not provide the early warning that is needed to support business planning and harvesting by the aquaculture industry. To address this issue, a proliferation of web portals have been developed to make monitoring data widely accessible. These systems are now transitioning from “nowcasts” to operational Early Warning Systems (EWS) to better mitigate against HAB-generated harmful effects. To achieve this, EWS are incorporating a range of environmental data parameters and developing varied forecasting approaches. For example, EWS are increasingly utilizing satellite data and the results of oceanographic modeling to identify and predict the behavior of HABs. Modeling demonstrates that some HABs can be advected significant distances before impacting aquaculture sites. Traffic light indices are being developed to provide users with an easily interpreted assessment of HAB and biotoxin risk, and expert interpretation of these multiple data streams is being used to assess risk into the future. Proof-of-concept EWS are being developed to combine model information with in situ data, in some cases using machine learning-based approaches. This article: (1) reviews HAB and biotoxin issues relevant to shellfish aquaculture in the European Atlantic Arc (Scotland, Ireland, England, France, Spain, and Portugal; (2) evaluates the current status of HAB events and EWS in the region; and (3) evaluates the potential of further improving these EWS though multi-disciplinary approaches combining heterogeneous sources of information.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.3389/fmars.2021.666583",NA,NA,NA
"rayyan-100678088","ShipDeNet-20: An Only 20 Convolution Layers and &lt;1-MB Lightweight SAR Ship Detector",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Existing most deep learning-based synthetic aperture radar (SAR) ship detectors have huge network scale and big model size. Thus, to solve these defects, we propose a lightweight SAR ship detector “ShipDeNet-20” with 20 convolution layers and <; 1 MB (0.82 MB) model size. We use fewer layers and kernels, and depthwise separable convolution (DS-Conv) to ensure ShipDeNet-20's lightweight attribute. Moreover, we also propose a feature fusion module (FF-Module), a feature enhance module (FE-Module), and a scale share feature pyramid module (SSFP-Module) to compensate for the raw ShipDeNet-20's accuracy loss. Experimental results on the open SAR ship detection data set (SSDD) reveal that the accuracy and speed of ShipDeNet-20 are both superior to the other nine state-of-the-art object detectors. Finally, detection results on another two wide-region SAR images show ShipDeNet-20's strong migration ability. ShipDeNet-20 is a novel SAR ship detector, built from scratch, lighter than others by tens even hundreds of times, helpful for real-time SAR application and future hardware transplantation.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.1109/lgrs.2020.2993899",NA,NA,NA
"rayyan-100678100","life_beneath_the_ice-jellyfish_and_ctenophores_from_the_ross_sea_antarctica",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"This is the check list of the materials/observations described in the following publication: Verhaegen, G., Cimoli, E., &amp; Lindsay, D. J. (2021). Life beneath the ice: jellyfish and ctenophores from the Ross Sea, Antarctica, with an image- based training set for machine learning. Biodiversity Data Journal, 9, e69374. https://doi.org/10.3897/BDJ.9.e69374","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean | USER-NOTES: {""Maria""=>[""https://bdj.pensoft.net/article/69374/   NOTE! No abstract or conclusions chapter was available."", ""Life beneath the ice: jellyfish and ctenophores from the Ross Sea, Antarctica, with an image-based training set for machine learning"", ""Southern Ocean ecosystems are currently experiencing increased environmental changes and anthropogenic pressures, urging scientists to report on their biodiversity and biogeography. Two major taxonomically diverse and trophically important gelatinous zooplankton groups that have, however, stayed largely understudied until now are the cnidarian jellyfish and ctenophores. This data scarcity is predominantly due to many of these fragile, soft-bodied organisms being easily fragmented and/or destroyed with traditional net sampling methods. Progress in alternative survey methods including, for instance, optics-based methods is slowly starting to overcome these obstacles. As video annotation by human observers is both time-consuming and financially costly, machine-learning techniques should be developed for the analysis of in situ /in aqua image-based datasets. "", ""This requires taxonomically accurate training sets for correct species identification and the present paper is the first to provide such data. In this study, we twice conducted three week-long in situ optics-based surveys of jellyfish and ctenophores found under the ice in the McMurdo Sound, Antarctica. Our study constitutes the first optics-based survey of gelatinous zooplankton in the Ross Sea and the first study to use in situ / in aqua observations to describe taxonomic and some trophic and behavioural characteristics of gelatinous zooplankton from the Southern Ocean. Despite the small geographic and temporal scales of our study, we provided new undescribed morphological traits for all observed gelatinous zooplankton species (eight cnidarian and four ctenophore species)."", ""Three ctenophores and one leptomedusa likely represent undescribed species. Furthermore, along with the photography and videography, we prepared a Common Objects in Context (COCO) dataset, so that this study is the first to provide a taxonomist-ratified image training set for future machine-learning algorithm development concerning Southern Ocean gelatinous zooplankton species.""]}","https://doi.org/10.15468/7nuyw9",NA,NA,NA
"rayyan-100678146","A Remote Sensing and Machine Learning-Based Approach to Forecast the Onset of Harmful Algal Bloom",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"In the last few decades, harmful algal blooms (HABs, also known as “red tides”) have become one of the most detrimental natural phenomena in Florida’s coastal areas. Karenia brevis produces toxins that have harmful effects on humans, fisheries, and ecosystems. In this study, we developed and compared the efficiency of state-of-the-art machine learning models (e.g., XGBoost, Random Forest, and Support Vector Machine) in predicting the occurrence of HABs. In the proposed models the K. brevis abundance is used as the target, and 10 level-02 ocean color products extracted from daily archival MODIS satellite data are used as controlling factors. The adopted approach addresses two main shortcomings of earlier models: (1) the paucity of satellite data due to cloudy scenes and (2) the lag time between the period at which a variable reaches its highest correlation with the target and the time the bloom occurs. Eleven spatio-temporal models were generated, each from 3 consecutive day satellite datasets, with a forecasting span from 1 to 11 days. The 3-day models addressed the potential variations in lag time for some of the temporal variables. One or more of the generated 11 models could be used to predict HAB occurrences depending on availability of the cloud-free consecutive days. Findings indicate that XGBoost outperformed the other methods, and the forecasting models of 5–9 days achieved the best results. The most reliable model can forecast eight days ahead of time with balanced overall accuracy, Kappa coefficient, F-Score, and AUC of 96%, 0.93, 0.97, and 0.98 respectively. The euphotic depth, sea surface temperature, and chlorophyll-a are always among the most significant controlling factors. The proposed models could potentially be used to develop an “early warning system” for HABs in southwest Florida.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.3390/rs13193863",NA,NA,NA
"rayyan-100678185","Balance learning for ship detection from synthetic aperture radar remote sensing imagery",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean | USER-NOTES: {""Maria""=>[""Synthetic aperture radar (SAR) is playing an important role in maritime domain awareness. As a fundamental ocean mission, SAR ship detection can offer high-quality services for marine surveillance. It receives widespread concern in the SAR remote sensing community. Recently, deep learning (DL) has greatly improved SAR ship detection accuracy. However, there are still some unperceived imbalance problems that seriously hinder further accuracy improvements among current DL-based SAR ship detectors. Therefore, we propose a novel concept of balance learning (BL) for high-quality SAR ship detection. We first point out the four unperceived imbalance problems, i.e., image sample scene imbalance, positive negative sample imbalance, ship scale feature imbalance, and classification regression task imbalance. "", ""Then, we offer some profound insights into these imbalances. Immediately, we propose four effective solutions to handle the above four imbalances correspondingly, i.e., balance scene learning mechanism (BSLM), balance interval sampling mechanism (BISM), balance feature pyramid network (BFPN), and balance classification regression network (BCRN). Finally, combined with the four solutions, a novel balance learning network (BL-Net) is proposed. Ablation studies can confirm each solution’s effectiveness. Experimental results on five open datasets (SSDD, Gaofen-SSDD, Sentinel-SSDD, SAR-Ship-Dataset, and HRSID) reveal BL-Net’s state-of-the-art SAR ship detection performance compared to the other 30 DL-based SAR ship detectors. Specifically, in contrast to the current most competitive method, the accuracy increase of BL-Net is 2.98% on SSDD, 1.97% on Gaofen-SSDD, 1.49% on Sentinel-SSDD, 0.55% on SAR-Ship-Dataset, and 4.95% on HRSID."", ""Last but not least, the satisfactory ship detection results on another two large-scene Sentinal-1 SAR images confirm BL-Net’s strong migration capability. This indicates BL-Net’s potential value in marine surveillance.""]}","https://doi.org/10.1016/j.isprsjprs.2021.10.010",NA,NA,NA
"rayyan-100678187","Decline in plankton diversity and carbon flux with reduced sea ice extent along the Western Antarctic Peninsula",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Since the middle of the past century, the Western Antarctic Peninsula has warmed rapidly with a significant loss of sea ice but the impacts on plankton biodiversity and carbon cycling remain an open question. Here, using a 5-year dataset of eukaryotic plankton DNA metabarcoding, we assess changes in biodiversity and net community production in this region. Our results show that sea-ice extent is a dominant factor influencing eukaryotic plankton community composition, biodiversity, and net community production. Species richness and evenness decline with an increase in sea surface temperature (SST). In regions with low SST and shallow mixed layers, the community was dominated by a diverse assemblage of diatoms and dinoflagellates. Conversely, less diverse plankton assemblages were observed in waters with higher SST and/or deep mixed layers when sea ice extent was lower. A genetic programming machine-learning model explained up to 80% of the net community production variability at the Western Antarctic Peninsula. Among the biological explanatory variables, the sea-ice environment associated plankton assemblage is the best predictor of net community production. We conclude that eukaryotic plankton diversity and carbon cycling at the Western Antarctic Peninsula are strongly linked to sea-ice conditions.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.1038/s41467-021-25235-w",NA,NA,NA
"rayyan-100678252","Automatic classification and mapping of the seabed using airborne LiDAR bathymetry",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Shallow coastal areas are among the most inhabited areas and are valuable for biodiversity, recreation and the economy. Due to climate change and sea level rise, sustainable management of coastal areas involves extensive exploration, monitoring, and protection. Current high-resolution remote sensing methods for monitoring these areas include bathymetric LiDAR. Therefore, this study presents a novel methodological approach to assess the suitability of Airborne LiDAR Bathymetry for automatic classification and mapping of the seafloor. Nine classes of geomorphological bedforms and three classes of anthropogenic structures were identified. They were automatically mapped by Geographic Object-Based Image Analysis and machine learning supervised classifiers. The developed method was applied to six study sites and a 48 km submerged coastal zone in the Southern Baltic, achieving an overall accuracy of up to 94%. This study shows that calculation of the Multiresolution Index of Ridge Top Flatness (secondary feature) can be used to quickly and automatically determine sandbar crests and ridge tops. The methodical approach developed in this study can help evaluate and protect other shallow coastal environments and coastal protection structures.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.1016/j.enggeo.2022.106615",NA,NA,NA
"rayyan-100678257","Global Distribution of Zooplankton Biomass Estimated by In Situ Imaging and Machine Learning",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Zooplankton plays a major role in ocean food webs and biogeochemical cycles, and provides major ecosystem services as a main driver of the biological carbon pump and in sustaining fish communities. Zooplankton is also sensitive to its environment and reacts to its changes. To better understand the importance of zooplankton, and to inform prognostic models that try to represent them, spatially-resolved biomass estimates of key plankton taxa are desirable. In this study we predict, for the first time, the global biomass distribution of 19 zooplankton taxa (1-50 mm Equivalent Spherical Diameter) using observations with the Underwater Vision Profiler 5, a quantitative in situ imaging instrument. After classification of 466,872 organisms from more than 3,549 profiles (0-500 m) obtained between 2008 and 2019 throughout the globe, we estimated their individual biovolumes and converted them to biomass using taxa-specific conversion factors. We then associated these biomass estimates with climatologies of environmental variables (temperature, salinity, oxygen, etc.), to build habitat models using boosted regression trees. The results reveal maximal zooplankton biomass values around 60°N and 55°S as well as minimal values around the oceanic gyres. An increased zooplankton biomass is also predicted for the equator. Global integrated biomass (0-500 m) was estimated at 0.403 PgC. It was largely dominated by Copepoda (35.7%, mostly in polar regions), followed by Eumalacostraca (26.6%) Rhizaria (16.4%, mostly in the intertropical convergence zone). The machine learning approach used here is sensitive to the size of the training set and generates reliable predictions for abundant groups such as Copepoda (R2 ≈ 20-66%) but not for rare ones (Ctenophora, Cnidaria, R2 &amp;lt; 5%). Still, this study offers a first protocol to estimate global, spatially resolved zooplankton biomass and community composition from in situ imaging observations of individual organisms. The underlying dataset covers a period of 10 years while approaches that rely on net samples utilized datasets gathered since the 1960s. Increased use of digital imaging approaches should enable us to obtain zooplankton biomass distribution estimates at basin to global scales in shorter time frames in the future.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.3389/fmars.2022.894372",NA,NA,NA
"rayyan-100678271","The Oceans’ Biological Carbon Pumps: Framework for a Research Observational Community Approach",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"A recent paradigm explains that the downward pumping of biogenic carbon in the ocean is performed by the combined action of six different biological carbon pumps (BCPs): the biological gravitational pump, the physically driven pumps (Mixed Layer Pump, Eddy Subduction Pump and Large-scale Subduction Pump), and the animal-driven pumps (diurnal and seasonal vertical migrations of zooplankton and larger animals). Here, we propose a research community approach to implement the new paradigm through the integrated study of these BCPs in the World Ocean. The framework to investigate the BCPs combines measurements from different observational platforms, i.e. , oceanographic ships, satellites, moorings, and robots (gliders, floats, and robotic surface vehicles such as wavegliders and saildrones). We describe the following aspects of the proposed research framework: variables and processes to be measured in both the euphotic and twilight zones for the different BCPs; spatial and temporal scales of occurrence of the various BCPs; selection of key regions for integrated studies of the BCPs; multi-platform observational strategies; and upscaling of results from regional observations to the global ocean using deterministic models combined with data assimilation and machine learning to make the most of the wealth of unique measurements. The proposed approach has the potential not only to bring together a large multidisciplinary community of researchers, but also to usher the community toward a new era of discoveries in ocean sciences.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: ocean","https://doi.org/10.3389/fmars.2021.780052",NA,NA,NA
