"key","title","year","month","day","journal","issn","volume","issue","pages","authors","url","language","publisher","location","abstract","notes","doi","keywords","pubmed_id","pmc_id"
"rayyan-100677227","The use of machine learning techniques for a predictive model of debris flows triggered by short intense rainfall",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"The Alpine region of Aosta Valley has an early warning system to issue hydrogeological alerts up to 36 h in advance based on the output of hydrological models and rainfall thresholds. However, those thresholds generally do not apply to the debris flows triggered by local summer thunderstorms, which typically are intense rainfalls of short duration, with cumulative precipitation lower than 20 mm. Therefore, it is necessary to formulate a specific predictive debris-flow model, which takes into account other possible triggering factors. In this study, we have developed a predictive model for debris flows with machine learning techniques, using a detailed dataset composed by a variety of geomorphological and hydro-meteorological variables. The variables of the dataset were collected from daily measured and modelled data for all of the 91 drainage basins in which at least one debris-flow event was generated during the time period considered in this study (2009–2019). The performance of the model, using different machine learning techniques, was evaluated, and the most suitable model was chosen to be experimentally implemented in the existing early warning system of the region. The output of the model provides a debris-flow probability (DFP) for individual basins computed from the geomorphological and hydro-meteorological input variables.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: hazard,climate","https://doi.org/10.1007/s11069-023-05853-x",NA,NA,NA
"rayyan-100677241","Seismic Intensity Estimation for Earthquake Early Warning Using Optimized Machine Learning Model",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: hazard,climate | USER-NOTES: {""Maria""=>[""The need for an earthquake early-warning system (EEWS) is unavoidable to save lives. In terms of managing earthquake disasters and achieving effective risk mitigation, the quick identification of the earthquake’s intensity is a valuable factor. In light of this, the on-site intensity measurement can be transmitted over an Internet of Things (IoT) network. In this regard, a machine learning (ML) strategy based on numerous linear and nonlinear models is proposed in this study for a quick determination of earthquake intensity after 2 s from the P-wave onset. We call this model an on-site 2-s ML model-based earthquake intensity determination (2S-ML-EIOS). The used dataset INSTANCE for this model is observed by the number of 386 stations from the Italian national seismic network."", ""Our model has been trained on 50000 occurrences (150 000 of 2-s three-component (3C) seismic windows). The model has the ability to deal with limited features of the waveform traces leading to reliable estimation of the earthquake intensity. The suggested model has a 98.59% accuracy rate in predicting earthquake intensity. The suggested 2S-ML-EIOS model can be used with a centralized IoT system to promptly send the alarm, and the IoT system will then instruct the affected administration to take the appropriate action. The 2S-ML-EIOS results are contrasted with those from the traditional manual solution approach, which corresponds to the ideal solution mean. "", ""Based on the extreme gradient boosting (XGB) model, the 2S-ML-EIOS can achieve the best intensity determination, and this improved performance demonstrates the methodology’s efficacy for EEWS.""]}","https://doi.org/10.1109/tgrs.2023.3296520",NA,NA,NA
"rayyan-100677246","Data-driven landslide forecasting: Methods, data completeness, and real-time warning",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: hazard,climate | USER-NOTES: {""Maria""=>[""Various data-driven methods, including empirical, statistical, and machine learning methods, have been developed to promptly forecast rain-induced landslides. Their abilities differ considerably in spatio-temporal landslide prediction and in handling datasets of varying qualities. A challenging issue that significantly hinders the applications of data-driven methods is the data incompleteness in most landslide inventories, particularly the lack of accurate landslide time that is a vital link between each landslide and its triggering rainstorm. This study systematically compares the performances of three categories of data-driven methods for landslide prediction and proposes a novel machine learning model featured by probabilistic landslide modelling for spatio-temporal landslide prediction. "", ""The integrated machine learning model can be developed on a realistic landslide database, regardless of whether the landslide timing information is known or not. It not only promptly predicts the spatio-temporal evolution of landslides during a rainstorm but also reliably characterises the factual landslide risk, which provides a powerful real-time decision-making tool for landslide early warning and risk management. The model is validated against the landslide incidents in Hong Kong in the past 35 years both spatially and temporally, and outperforms other data-driven models in both prediction ability and accuracy.""]}","https://doi.org/10.1016/j.enggeo.2023.107068",NA,NA,NA
"rayyan-100677257","Process‐Based Climate Model Development Harnessing Machine Learning: II. Model Calibration From Single Column to Global",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Abstract We demonstrate a new approach for climate model tuning in a realistic situation. Our approach, the mathematical foundations and technical details of which are given in Part I, systematically uses a single‐column configuration of a global atmospheric model on test cases for which reference large‐eddy‐simulations are available. The space of free parameters is sampled running the single‐column model from which metrics are estimated in the full parameter space using emulators. The parameter space is then reduced by retaining only the values for which the emulated metrics match large eddy simulations within a given tolerance to error. The approach is applied to the 6A version of the LMDZ model which results from a long investment in the development of physics parameterizations and by‐hand tuning. The boundary layer is revisited by increasing the vertical resolution and varying parameters that were kept fixed so far, which improves the representation of clouds at process scale. The approach allows us to automatically reach a tuning of this modified configuration as good as that of the 6A version. We show how this approach helps accelerate the introduction of new parameterizations. It allows us to maintain the physical foundations of the model and to ensure that the improvement of global metrics is obtained for a reasonable behavior at process level, reducing the risk of error compensations that may arise from over‐fitting some climate metrics. That is, we get things right for the right reasons.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: climate","https://doi.org/10.1029/2020ms002225",NA,NA,NA
"rayyan-100677259","Assessing the Potential of Deep Learning for Emulating Cloud Superparameterization in Climate Models With Real‐Geography Boundary Conditions",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Abstract We explore the potential of feed‐forward deep neural networks (DNNs) for emulating cloud superparameterization in realistic geography, using offline fits to data from the superparameterized community atmospheric model. To identify the network architecture of greatest skill, we formally optimize hyperparameters using ∼250 trials. Our DNN explains over 70% of the temporal variance at the 15‐min sampling scale throughout the mid‐to‐upper troposphere. Autocorrelation timescale analysis compared against DNN skill suggests the less good fit in the tropical, marine boundary layer is driven by neural network difficulty emulating fast, stochastic signals in convection. However, spectral analysis in the temporal domain indicates skillful emulation of signals on diurnal to synoptic scales. A closer look at the diurnal cycle reveals correct emulation of land‐sea contrasts and vertical structure in the heating and moistening fields, but some distortion of precipitation. Sensitivity tests targeting precipitation skill reveal complementary effects of adding positive constraints versus hyperparameter tuning, motivating the use of both in the future. A first attempt to force an offline land model with DNN emulated atmospheric fields produces reassuring results further supporting neural network emulation viability in real‐geography settings. Overall, the fit skill is competitive with recent attempts by sophisticated Residual and Convolutional Neural Network architectures trained on added information, including memory of past states. Our results confirm the parameterizability of superparameterized convection with continents through machine learning and we highlight the advantages of casting this problem locally in space and time for accurate emulation and hopefully quick implementation of hybrid climate models.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: climate","https://doi.org/10.1029/2020ms002385",NA,NA,NA
"rayyan-100677260","MALMI: An Automated Earthquake Detection and Location Workflow Based on Machine Learning and Waveform Migration",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Abstract Robust automatic event detection and location is central to real-time earthquake monitoring. With the increase of computing power and data availability, automated workflows that utilize machine learning (ML) techniques have become increasingly popular; however, ML-based classical workflows still face challenges when applied to the analysis of microseismic data. These seismic sequences are often characterized by short interevent times and/or low signal-to-noise ratio (SNR). Full waveform methods that do not rely on phase picking and association are suitable for processing such datasets, but are computationally costly and lack clear event identification criteria, which is not ideal for real-time processing. To leverage the advantages of both the methods, we propose a new workflow—MAchine Learning aided earthquake MIgration location (MALMI), which integrates ML and waveform migration to perform automated event detection and location. The new workflow uses a pretrained ML model to generate continuous phase probabilities that are then backprojected and stacked to locate seismic sources using migration. We applied the workflow to one month of continuous data collected in the Hengill geothermal area of Iceland to monitor induced earthquakes around two geothermal production sites. With a ML model (EQ-Transformer) pretrained using a global distribution of earthquakes, the proposed workflow automatically detects and locates 250 additional seismic events (accounting for 36% events in the obtained catalog) compared to a reference catalog generated using the SeisComP software. Most of the new events are microseismic events with a magnitude less than 0. Visual inspection of the waveforms of the newly detected events indicates that they are real seismic events of low SNR and are only reliably recorded by very few stations in the array. Further comparison with the conventional migration method based on short-term average over long-term average confirms that MALMI can produce much clearer stacked images with higher resolution and reliability, especially for events with low SNR. The workflow is freely available on GitHub, providing an automated tool for simultaneous event detection and location from continuous seismic data.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: climate","https://doi.org/10.1785/0220220071",NA,NA,NA
"rayyan-100677261","Regional climate model emulator based on deep learning: concept and first evaluation of a novel hybrid downscaling approach",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Abstract Providing reliable information on climate change at local scale remains a challenge of first importance for impact studies and policymakers. Here, we propose a novel hybrid downscaling method combining the strengths of both empirical statistical downscaling methods and Regional Climate Models (RCMs). In the longer term, the final aim of this tool is to enlarge the high-resolution RCM simulation ensembles at low cost to explore better the various sources of projection uncertainty at local scale. Using a neural network, we build a statistical RCM-emulator by estimating the downscaling function included in the RCM. This framework allows us to learn the relationship between large-scale predictors and a local surface variable of interest over the RCM domain in present and future climate. The RCM-emulator developed in this study is trained to produce daily maps of the near-surface temperature at the RCM resolution (12 km). The emulator demonstrates an excellent ability to reproduce the complex spatial structure and daily variability simulated by the RCM, particularly how the RCM refines the low-resolution climate patterns. Training in future climate appears to be a key feature of our emulator. Moreover, there is a substantial computational benefit of running the emulator rather than the RCM, since training the emulator takes about 2 h on GPU, and the prediction takes less than a minute. However, further work is needed to improve the reproduction of some temperature extremes, the climate change intensity and extend the proposed methodology to different regions, GCMs, RCMs, and variables of interest.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: climate","https://doi.org/10.1007/s00382-022-06343-9",NA,NA,NA
"rayyan-100677262","Forecasting asylum-related migration flows with machine learning and data at scale",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"The sudden and unexpected migration flows that reached Europe during the so-called 'refugee crisis' of 2015-2016 left governments unprepared, exposing significant shortcomings in the field of migration forecasting. Forecasting asylum-related migration is indeed problematic. Migration is a complex system, drivers are composite, measurement incorporates uncertainty, and most migration theories are either under-specified or hardly actionable. As a result, approaches to forecasting generally focus on specific migration flows, and the results are often inconsistent and difficult to generalise. Here we present an adaptive machine learning algorithm that integrates administrative statistics and non-traditional data sources at scale to effectively forecast asylum-related migration flows. We focus on asylum applications lodged in countries of the European Union (EU) by nationals of all countries of origin worldwide, but the same approach can be applied in any context provided adequate migration or asylum data are available. Uniquely, our approach (a) monitors drivers in countries of origin and destination to detect early onset change; (b) models individual country-to-country migration flows separately and on moving time windows; (c) estimates the effects of individual drivers, including lagged effects; (d) delivers forecasts of asylum applications up to four weeks ahead; (e) assesses how patterns of drivers shift over time to describe the functioning and change of migration systems. Our approach draws on migration theory and modelling, international protection, and data science to deliver what is, to our knowledge, the first comprehensive system for forecasting asylum applications based on adaptive models and data at scale. Importantly, this approach can be extended to forecast other social processes.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: anthropocene","https://doi.org/10.1038/s41598-022-05241-8",NA,NA,NA
"rayyan-100677263","Modified SEIR and AI prediction of the epidemics trend of COVID-19 in China under public health interventions",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Background: The coronavirus disease 2019 (COVID-19) outbreak originating in Wuhan, Hubei province, China, coincided with chunyun, the period of mass migration for the annual Spring Festival. To contain its spread, China adopted unprecedented nationwide interventions on January 23 2020. These policies included large-scale quarantine, strict controls on travel and extensive monitoring of suspected cases. However, it is unknown whether these policies have had an impact on the epidemic. We sought to show how these control measures impacted the containment of the epidemic. Methods: We integrated population migration data before and after January 23 and most updated COVID-19 epidemiological data into the Susceptible-Exposed-Infectious-Removed (SEIR) model to derive the epidemic curve. We also used an artificial intelligence (AI) approach, trained on the 2003 SARS data, to predict the epidemic. Results: We found that the epidemic of China should peak by late February, showing gradual decline by end of April. A five-day delay in implementation would have increased epidemic size in mainland China three-fold. Lifting the Hubei quarantine would lead to a second epidemic peak in Hubei province in mid-March and extend the epidemic to late April, a result corroborated by the machine learning prediction. Conclusions: Our dynamic SEIR model was effective in predicting the COVID-19 epidemic peaks and sizes. The implementation of control measures on January 23 2020 was indispensable in reducing the eventual COVID-19 epidemic size.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: anthropocene","https://doi.org/10.21037/jtd.2020.02.64",NA,NA,NA
"rayyan-100677267","Artificial intelligence for sustainability: Challenges, opportunities, and a research agenda",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Artificial intelligence (AI) will transform business practices and industries and has the potential to address major societal problems, including sustainability. Degradation of the natural environment and the climate crisis are exceedingly complex phenomena requiring the most advanced and innovative solutions. Aiming to spur groundbreaking research and practical solutions of AI for environmental sustainability, we argue that AI can support the derivation of culturally appropriate organizational processes and individual practices to reduce the natural resource and energy intensity of human activities. The true value of AI will not be in how it enables society to reduce its energy, water, and land use intensities, but rather, at a higher level, how it facilitates and fosters environmental governance. A comprehensive review of the literature indicates that research regarding AI for sustainability is challenged by (1) overreliance on historical data in machine learning models, (2) uncertain human behavioral responses to AI-based interventions, (3) increased cybersecurity risks, (4) adverse impacts of AI applications, and (5) difficulties in measuring effects of intervention strategies. The review indicates that future studies of AI for sustainability should incorporate (1) multilevel views, (2) systems dynamics approaches, (3) design thinking, (4) psychological and sociological considerations, and (5) economic value considerations to show how AI can deliver immediate solutions without introducing long-term threats to environmental sustainability.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: anthropocene","https://doi.org/10.1016/j.ijinfomgt.2020.102104",NA,NA,NA
"rayyan-100677275","Deep learning neural networks for spatially explicit prediction of flash flood probability",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Flood probability maps are essential for a range of applications, including land use planning and developing mitigation strategies and early warning systems. This study describes the potential application of two architectures of deep learning neural networks, namely convolutional neural networks (CNN) and recurrent neural networks (RNN), for spatially explicit prediction and mapping of flash flood probability. To develop and validate the predictive models, a geospatial database that contained records for the historical flood events and geo-environmental characteristics of the Golestan Province in northern Iran was constructed. The step-wise weight assessment ratio analysis (SWARA) was employed to investigate the spatial interplay between floods and different influencing factors. The CNN and RNN models were trained using the SWARA weights and validated using the receiver operating characteristics technique. The results showed that the CNN model (AUC = 0.832, RMSE = 0.144) performed slightly better than the RNN model (AUC = 0.814, RMSE = 0.181) in predicting future floods. Further, these models demonstrated an improved prediction of floods compared to previous studies that used different models in the same study area. This study showed that the spatially explicit deep learning neural network models are successful in capturing the heterogeneity of spatial patterns of flood probability in the Golestan Province, and the resulting probability maps can be used for the development of mitigation plans in response to the future floods. The general policy implication of our study suggests that design, implementation, and verification of flood early warning systems should be directed to approximately 40% of the land area characterized by high and very susceptibility to flooding.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: hazard,climate","https://doi.org/10.1016/j.gsf.2020.09.007",NA,NA,NA
"rayyan-100677277","Deep learning for geological hazards analysis: Data, models, applications, and opportunities",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"As natural disasters are induced by geodynamic activities or abnormal changes in the environment, geological hazards tend to wreak havoc on the environment and human society. Recently, the dramatic increase in the volume of various types of Earth observation ‘big data’ from multiple sources, and the rapid development of deep learning as a state-of-the-art data analysis tool, have enabled novel advances in geological hazard analysis, with the ultimate aim to mitigate the devastation associated with these hazards. Motivated by numerous applications, this paper presents an overview of the advances in the utilization of deep learning for geological hazard analysis. First, six commonly available Earth observation data sources are described, e.g., unmanned aerial vehicles, satellite platforms, and in-situ monitoring systems. Second, the deep learning background and six typical deep learning models are introduced, such as convolutional neural networks and recurrent neural networks. Third, focusing on six typical geological hazards, i.e., landslides, debris flows, rockfalls, avalanches, earthquakes, and volcanoes, the deep learning applications for geological hazard analysis are reviewed, and common application paradigms are summarized. Finally, the challenges and opportunities for the application of deep learning models for geological hazard analysis are highlighted, with the aim to inspire further related research.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: climate","https://doi.org/10.1016/j.earscirev.2021.103858",NA,NA,NA
"rayyan-100677279","Prediction of droughts over Pakistan using machine learning algorithms",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: climate | USER-NOTES: {""Maria""=>[""Climate change has increased frequency, severity and areal extent of droughts across the world in the last few decades magnifying their adverse impacts. Prediction of droughts is immensely helpful in early warning and preparing the most vulnerable communities to their adverse impacts. For the first time, this study investigated the potential of developing drought prediction models over Pakistan using three state-of-the-art Machine Learning (ML) techniques; Support Vector Machine (SVM), Artificial Neural Network (ANN) and k-Nearest Neighbour (KNN). Three categories of droughts; moderate, severe, and extreme considering two major cropping seasons called Rabi and Kharif were estimated using Standardized Precipitation Evaporation Index (SPEI) and then predicted using the predictor data obtained from the National Centres for Environmental Prediction/National Centre for Atmospheric Research (NCEP/NCAR) reanalysis database."", ""Also, for the first time in drought modelling, a novel feature selection approach called Recursive Feature Elimination (RFE) was used for identifying optimum sets of predictors. In validation, SVM-based models were able to better capture the temporal and spatial characteristics of droughts over Pakistan compared to those by ANN and KNN-based models. KNN which was used in developing drought models for the first time displayed limited performance in comparison to that by SVM and ANN-based drought models, in validation. It was found that in the Rabi season SPEI is positively correlated with relative humidity over the Mediterranean Sea and the region north of the Caspian Sea. In the Kharif season, SPEI is positively correlated with the humid region over the south-eastern part of the Bay of Bengal and the regions north of the Mediterranean and Caspian Seas. "", ""In developing a drought prediction model for Pakistan, relative humidity, temperature and wind speed should be considered with a domain which encompasses the Mediterranean Sea, the region north of the Caspian Sea, the Indian Ocean and the Arabian Sea.""]}","https://doi.org/10.1016/j.advwatres.2020.103562",NA,NA,NA
"rayyan-100677280","Deep-Learning-Based Earthquake Detection for Fiber-Optic Distributed Acoustic Sensing",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"In this paper, deep learning models trained with real seismic data are proposed and proven to detect earthquakes in fiber-optic distributed acoustic sensor (DAS) measurements. The proposed neural network architectures cover the three classical deep learning paradigms: fully connected artificial neural networks (FC-ANNs), convolutional neural networks (CNNs) and recurrent neural networks (RNNs). Results demonstrate that training these networks with seismic waveforms measured by traditional broadband seismometers can extract and learn relevant features of earthquakes, enabling the reliable detection of seismic waves in DAS measurements. The intrinsic differences between DAS and seismograph waveforms, and eventual errors in the labelling of the DAS data, slightly reduce the performance of the models when tested with the distributed acoustic measurements. Despites of that, trained models can still reach up to 96.94% accuracy in the case of CNN and 93.86% in the case of CNN+RNN. The method and results here reported could represent an important contribution to the development of an early warning earthquake system based on DAS technology.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: climate","https://doi.org/10.1109/jlt.2021.3138724",NA,NA,NA
"rayyan-100677283","Analog Forecasting of Extreme‐Causing Weather Patterns Using Deep Learning",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Abstract Numerical weather prediction models require ever‐growing computing time and resources but, still, have sometimes difficulties with predicting weather extremes. We introduce a data‐driven framework that is based on analog forecasting (prediction using past similar patterns) and employs a novel deep learning pattern‐recognition technique (capsule neural networks, CapsNets) and an impact‐based autolabeling strategy. Using data from a large‐ensemble fully coupled Earth system model, CapsNets are trained on midtropospheric large‐scale circulation patterns (Z500) labeled 0–4 depending on the existence and geographical region of surface temperature extremes over North America several days ahead. The trained networks predict the occurrence/region of cold or heat waves, only using Z500, with accuracies (recalls) of 69–45% (77–48%) or 62–41% (73–47%) 1–5 days ahead. Using both surface temperature and Z500, accuracies (recalls) with CapsNets increase to 80% (88%). In both cases, CapsNets outperform simpler techniques such as convolutional neural networks and logistic regression, and their accuracy is least affected as the size of the training set is reduced. The results show the promises of multivariate data‐driven frameworks for accurate and fast extreme weather predictions, which can potentially augment numerical weather prediction efforts in providing early warnings.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: hazard,climate","https://doi.org/10.1029/2019ms001958",NA,NA,NA
"rayyan-100677284","The promise of implementing machine learning in earthquake engineering: A state-of-the-art review",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Machine learning (ML) has evolved rapidly over recent years with the promise to substantially alter and enhance the role of data science in a variety of disciplines. Compared with traditional approaches, ML offers advantages to handle complex problems, provide computational efficiency, propagate and treat uncertainties, and facilitate decision making. Also, the maturing of ML has led to significant advances in not only the main-stream artificial intelligence (AI) research but also other science and engineering fields, such as material science, bioengineering, construction management, and transportation engineering. This study conducts a comprehensive review of the progress and challenges of implementing ML in the earthquake engineering domain. A hierarchical attribute matrix is adopted to categorize the existing literature based on four traits identified in the field, such as ML method, topic area, data resource, and scale of analysis. The state-of-the-art review indicates to what extent ML has been applied in four topic areas of earthquake engineering, including seismic hazard analysis, system identification and damage detection, seismic fragility assessment, and structural control for earthquake mitigation. Moreover, research challenges and the associated future research needs are discussed, which include embracing the next generation of data sharing and sensor technologies, implementing more advanced ML techniques, and developing physics-guided ML models.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: hazard,climate","https://doi.org/10.1177/8755293020919419",NA,NA,NA
"rayyan-100677292","Building damage assessment for rapid disaster response with a deep object-based semantic change detection framework: From natural disasters to man-made disasters",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: hazard,climate | USER-NOTES: {""Maria""=>[""Sudden-onset natural and man-made disasters represent a threat to the safety of human life and property. Rapid and accurate building damage assessment using bitemporal high spatial resolution (HSR) remote sensing images can quickly and safely provide us with spatial distribution information and statistics of the damage degree to assist with humanitarian assistance and disaster response. For building damage assessment, strong feature representation and semantic consistency are the keys to obtaining a high accuracy. However, the conventional object-based image analysis (OBIA) framework using a patch-based convolutional neural network (CNN) can guarantee semantic consistency, but with weak feature representation, while the Siamese fully convolutional network approach has strong feature representation capabilities but is semantically inconsistent. In this paper, we propose a deep object-based semantic change detection framework, called ChangeOS, for building damage assessment. "", ""To seamlessly integrate OBIA and deep learning, we adopt a deep object localization network to generate accurate building objects, in place of the superpixel segmentation commonly used in the conventional OBIA framework. Furthermore, the deep object localization network and deep damage classification network are integrated into a unified semantic change detection network for end-to-end building damage assessment. This also provides deep object features that can supply an object prior to the deep damage classification network for more consistent semantic feature representation. Object-based post-processing is adopted to further guarantee the semantic consistency of each object."", ""The experimental results obtained on a global scale dataset including 19 natural disaster events and two local scale datasets including the Beirut port explosion event and the Bata military barracks explosion event show that ChangeOS is superior to the currently published methods in speed and accuracy, and has a superior generalization ability for man-made disasters.""]}","https://doi.org/10.1016/j.rse.2021.112636",NA,NA,NA
"rayyan-100677297","Early forecasting of tsunami inundation from tsunami and geodetic observation data with convolutional neural networks",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Abstract Rapid and accurate hazard forecasting is important for prompt evacuations and reducing casualties during natural disasters. In the decade since the 2011 Tohoku tsunami, various tsunami forecasting methods using real-time data have been proposed. However, rapid and accurate tsunami inundation forecasting in coastal areas remains challenging. Here, we propose a tsunami forecasting approach using convolutional neural networks (CNNs) for early warning. Numerical tsunami forecasting experiments for Tohoku demonstrated excellent performance with average maximum tsunami amplitude and tsunami arrival time forecasting errors of ~0.4 m and ~48 s, respectively, for 1,000 unknown synthetic tsunami scenarios. Our forecasting approach required only 0.004 s on average using a single CPU node. Moreover, the CNN trained on only synthetic tsunami scenarios provided reasonable inundation forecasts using actual observation data from the 2011 event, even with noisy inputs. These results verify the feasibility of AI-enabled tsunami forecasting for providing rapid and accurate early warnings.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: climate","https://doi.org/10.1038/s41467-021-22348-0",NA,NA,NA
"rayyan-100677299","Forest Fire Prediction Based on Long- and Short-Term Time-Series Network",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Modeling and prediction of forest fire occurrence play a key role in guiding forest fire prevention. From the perspective of the whole world, forest fires are a natural disaster with a great degree of hazard, and many countries have taken mountain fire prediction as an important measure for fire prevention and control, and have conducted corresponding research. In this study, a forest fire prediction model based on LSTNet is proposed to improve the accuracy of forest fire forecasts. The factors that influence forest fires are obtained through remote sensing satellites and GIS, and their correlation is estimated using Pearson correlation analysis and testing for multicollinearity. To account for the spatial aggregation of forest fires, the data set was constructed using oversampling methods and proportional stratified sampling, and the LSTNet forest fire prediction model was established based on eight influential factors. Finally, the predicted data were incorporated into the model and the predicted risk map of forest fires in Chongli, China was drawn. This paper uses metrics such as RMSE to compare with traditional machine learning methods, and the results show that the LSTNet model proposed in this paper has high accuracy (ACC 0.941). This study illustrates that the model can effectively use spatial background information and the periodicity of forest fire factors, and is a novel method for spatial prediction of forest fire susceptibility.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: hazard,climate","https://doi.org/10.3390/f14040778",NA,NA,NA
"rayyan-100677315","Modern technologies and solutions to enhance surveillance and response systems for emerging zoonotic diseases",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Zoonotic diseases originating from animals pose a significant threat to global public health. Recent outbreaks, such as COVID-19, have caused widespread illness, death, and socioeconomic disruptions worldwide. To effectively combat these diseases, it is crucial to strengthen surveillance capabilities and establish rapid response systems. This review examines modern technologies and solutions that have the potential to enhance zoonotic disease surveillance and outbreak response. The review discusses advanced tools including big data analytics, artificial intelligence, Internet of Things, geographic information systems, remote sensing, molecular diagnostics, point-of-care testing, telemedicine, digital contact tracing, and early warning systems. These technologies enable real-time monitoring, prediction of outbreak risks, early anomaly detection, rapid diagnosis, and targeted interventions during outbreaks. When integrated thoughtfully through collaborative partnerships, they have the potential to significantly improve the speed and effectiveness of zoonotic disease control. However, several challenges persist, particularly in resource-limited settings, including infrastructure limitations, costs, data integration, training requirements, and ethical implementation. With strategic planning and coordinated efforts, modern technologies and solutions offer immense potential to bolster surveillance and outbreak response, serving as a critical arsenal against emerging zoonotic disease threats worldwide.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: anthropocene","https://doi.org/10.1016/j.soh.2023.100061",NA,NA,NA
"rayyan-100677316","Deep Machine Learning Based Possible Atmospheric and Ionospheric Precursors of the 2021 Mw 7.1 Japan Earthquake",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Global Navigation Satellite System (GNSS)- and Remote Sensing (RS)-based Earth observations have a significant approach on the monitoring of natural disasters. Since the evolution and appearance of earthquake precursors exhibit complex behavior, the need for different methods on multiple satellite data for earthquake precursors is vital for prior and after the impending main shock. This study provided a new approach of deep machine learning (ML)-based detection of ionosphere and atmosphere precursors. In this study, we investigate multi-parameter precursors of different physical nature defining the states of ionosphere and atmosphere associated with the event in Japan on 13 February 2021 (Mw 7.1). We analyzed possible precursors from surface to ionosphere, including Sea Surface Temperature (SST), Air Temperature (AT), Relative Humidity (RH), Outgoing Longwave Radiation (OLR), and Total Electron Content (TEC). Furthermore, the aim is to find a possible pre-and post-seismic anomaly by implementing standard deviation (STDEV), wavelet transformation, the Nonlinear Autoregressive Network with Exogenous Inputs (NARX) model, and the Long Short-Term Memory Inputs (LSTM) network. Interestingly, every method shows anomalous variations in both atmospheric and ionospheric precursors before and after the earthquake. Moreover, the geomagnetic irregularities are also observed seven days after the main shock during active storm days (Kp &gt; 3.7; Dst &lt; −30 nT). This study demonstrates the significance of ML techniques for detecting earthquake anomalies to support the Lithosphere-Atmosphere-Ionosphere Coupling (LAIC) mechanism for future studies.","RAYYAN-INCLUSION: {""Erik""=>""Included""} | RAYYAN-LABELS: hazard,climate","https://doi.org/10.3390/rs15071904",NA,NA,NA
